Id,OrderId,ProductId,UnitPrice,Quantity
1150,438,47,9.50,15
1151,439,17,39.00,30
1152,439,26,31.23,15
1153,440,9,97.00,50
1154,440,29,123.79,10
1155,440,36,19.00,6
1156,441,10,31.00,18
1157,441,28,45.60,60
1158,441,34,14.00,14
1159,442,1,18.00,35
1160,443,56,38.00,20
1161,443,77,13.00,30
1162,444,1,18.00,30
1163,444,29,123.79,40
1164,444,43,46.00,40
1165,444,44,19.45,24
1166,444,62,49.30,48
1167,445,63,43.90,20
1168,446,9,97.00,6
1169,446,54,7.45,60
1170,446,69,36.00,30
1171,446,73,15.00,15
1172,447,7,30.00,90
1173,447,59,55.00,25
1174,447,70,15.00,50
1175,448,8,40.00,10
1176,448,12,38.00,4
1177,448,24,4.50,20
1178,449,17,39.00,20
1179,449,46,12.00,18
1180,450,19,9.20,7
1181,450,35,18.00,9
1182,450,58,13.25,30
1183,450,70,15.00,30
1184,451,11,21.00,15
1185,451,17,39.00,8
1186,451,29,123.79,12
1187,451,65,21.05,65
1188,451,70,15.00,8
1189,452,47,9.50,12
1190,453,1,18.00,5
1191,453,34,14.00,12
1192,453,68,12.50,40
1193,453,71,21.50,60
1194,454,59,55.00,42
1195,454,71,21.50,20
1196,454,76,18.00,35
1197,455,3,10.00,6
1198,455,76,18.00,15
1199,456,2,19.00,5
1200,456,59,55.00,35
1201,456,73,15.00,35
1202,457,4,22.00,6
1203,457,24,4.50,35
1204,457,48,12.75,24
1205,458,31,12.50,20
1206,458,32,32.00,4
1207,459,16,17.45,20
1208,459,43,46.00,24
1209,459,59,55.00,8
1210,460,55,24.00,21
1211,460,57,19.50,40
1212,460,70,15.00,28
1213,461,5,21.35,4
1214,461,36,19.00,5
1215,462,8,40.00,40
1216,462,51,53.00,28
1217,462,60,34.00,10
1218,463,19,9.20,5
1219,463,47,9.50,5
1220,464,19,9.20,12
1221,464,41,9.65,42
1222,464,53,32.80,120
1223,465,53,32.80,3
1224,465,56,38.00,30
1225,466,10,31.00,18
1226,466,26,31.23,30
1227,466,45,9.50,110
1228,466,46,12.00,24
1229,467,2,19.00,30
1230,467,17,39.00,27
1231,467,47,9.50,50
1232,467,56,38.00,18
1233,467,58,13.25,12
1234,468,10,31.00,21
1235,468,71,21.50,30
1236,469,21,10.00,5
1237,469,51,53.00,7
1238,469,61,28.50,10
1239,470,21,10.00,32
1240,470,54,7.45,15
1241,470,69,36.00,25
1242,471,12,38.00,36
1243,471,16,17.45,20
1244,471,36,19.00,40
1245,471,62,49.30,20
1246,472,18,62.50,12
1247,472,30,25.89,3
1248,472,54,7.45,40
1249,473,35,18.00,21
1250,473,71,21.50,8
1251,474,44,19.45,50
1252,475,2,19.00,3
1253,475,31,12.50,50
1254,475,68,12.50,45
1255,475,75,7.75,42
1256,476,26,31.23,15
1257,477,10,31.00,16
1258,477,61,28.50,5
1259,478,41,9.65,12
1260,478,52,7.00,4
1261,478,55,24.00,6
1262,479,4,22.00,25
1263,479,11,21.00,5
1264,480,17,39.00,20
1265,480,56,38.00,10
1266,480,59,55.00,10
1267,481,30,25.89,15
1268,481,40,18.40,6
1269,481,55,24.00,12
1270,481,60,34.00,15
1271,482,1,18.00,50
1272,482,21,10.00,30
1273,482,50,16.25,40
1274,483,16,17.45,15
1275,483,31,12.50,3
1276,483,65,21.05,10
1277,484,21,10.00,40
1278,484,51,53.00,30
1279,485,76,18.00,20
1280,486,14,23.25,16
1281,486,28,45.60,20
1282,486,52,7.00,25
1283,487,6,25.00,30
1284,487,30,25.89,15
1285,487,76,18.00,20
1286,488,61,28.50,20
1287,488,77,13.00,2
1288,489,65,21.05,40
1289,489,75,7.75,20
1290,490,13,6.00,4
1291,490,41,9.65,12
1292,491,16,17.45,3
1293,492,36,19.00,6
1294,492,52,7.00,18
1295,493,28,45.60,5
1296,493,35,18.00,35
1297,493,45,9.50,40
1298,493,56,38.00,14
1299,494,2,19.00,15
1300,495,3,10.00,20
1301,495,60,34.00,50
1302,495,72,34.80,35
1303,496,46,12.00,28
1304,497,40,18.40,50
1305,498,18,62.50,24
1306,498,44,19.45,16
1307,498,59,55.00,45
1308,498,72,34.80,7
1309,499,13,6.00,6
1310,499,42,14.00,28
1311,499,62,49.30,9
1312,499,69,36.00,40
1313,500,31,12.50,8
1314,500,41,9.65,35
1315,500,63,43.90,9
1316,500,69,36.00,30
1317,501,23,9.00,44
1318,501,40,18.40,40
1319,501,56,38.00,28
1320,502,56,38.00,15
1321,502,59,55.00,6
1322,502,76,18.00,10
1323,503,14,23.25,5
1324,503,45,9.50,40
1325,503,59,55.00,25
1326,504,26,31.23,12
1327,504,30,25.89,30
1328,504,50,16.25,20
1329,504,73,15.00,15
1330,505,1,18.00,8
1331,505,69,36.00,3
1332,506,45,9.50,4
1333,506,74,10.00,5
1334,507,40,18.40,3
1335,508,47,9.50,30
1336,508,56,38.00,30
1337,508,57,19.50,14
1338,508,69,36.00,25
1339,509,18,62.50,21
1340,509,36,19.00,20
1341,509,68,12.50,6
1342,509,69,36.00,20
1343,510,34,14.00,30
1344,510,59,55.00,7
1345,510,62,49.30,30
1346,510,64,33.25,24
1347,511,26,31.23,20
1348,511,52,7.00,60
1349,511,70,15.00,40
1350,512,32,32.00,10
1351,513,25,14.00,12
1352,513,27,43.90,40
1353,513,43,46.00,30
1354,514,25,14.00,35
1355,514,75,7.75,18
1356,515,39,18.00,16
1357,515,47,9.50,30
1358,515,51,53.00,28
1359,515,56,38.00,60
1360,516,21,10.00,40
1361,516,22,21.00,6
1362,516,24,4.50,20
1363,517,3,10.00,20
1364,517,39,18.00,130
1365,518,65,21.05,80
1366,519,2,19.00,40
1367,519,7,30.00,35
1368,519,68,12.50,40
1369,520,42,14.00,2
1370,521,22,21.00,4
1371,521,31,12.50,50
1372,521,60,34.00,15
1373,521,71,21.50,12
1374,522,41,9.65,30
1375,522,52,7.00,15
1376,522,61,28.50,20
1377,522,62,49.30,15
1378,523,11,21.00,15
1379,524,71,21.50,16
1380,525,29,123.79,18
1381,525,59,55.00,25
1382,526,17,39.00,33
1383,526,31,12.50,70
1384,526,75,7.75,7
1385,527,31,12.50,2
1386,527,66,17.00,50
1387,528,10,31.00,6
1388,528,67,14.00,3
1389,529,31,12.50,16
1390,529,42,14.00,12
1391,529,45,9.50,27
1392,529,51,53.00,120
1393,530,42,14.00,20
1394,531,41,9.65,10
1395,532,16,17.45,20
1396,532,62,49.30,20
1397,533,70,15.00,35
1398,533,77,13.00,15
1399,534,54,7.45,3
1400,534,56,38.00,20
1401,534,74,10.00,35
1402,535,31,12.50,1
1403,536,31,12.50,10
1404,536,38,263.50,5
1405,537,36,19.00,30
1406,537,39,18.00,2
1407,537,72,34.80,30
1408,538,10,31.00,10
1409,538,75,7.75,10
1410,539,8,40.00,30
1411,539,30,25.89,15
1412,539,75,7.75,42
1413,540,2,19.00,15
1414,540,29,123.79,20
1415,541,19,9.20,50
1416,541,75,7.75,40
1417,542,18,62.50,30
1418,542,35,18.00,15
1419,542,63,43.90,30
1420,542,68,12.50,18
1421,543,7,30.00,3
1422,543,56,38.00,20
1423,544,29,123.79,14
1424,544,41,9.65,20
1425,545,2,19.00,10
1426,545,54,7.45,3
1427,545,68,12.50,15
1428,546,41,9.65,14
1429,546,52,7.00,8
1430,547,14,23.25,15
1431,547,54,7.45,6
1432,548,16,17.45,65
1433,548,17,39.00,35
1434,549,26,31.23,21
1435,549,44,19.45,10
1436,549,64,33.25,35
1437,549,69,36.00,24
1438,550,11,21.00,20
1439,551,62,49.30,2
1440,551,72,34.80,10
1441,552,13,6.00,20
1442,552,24,4.50,20
1443,552,59,55.00,25
1444,553,11,21.00,50
1445,553,51,53.00,10
1446,553,54,7.45,7
1447,554,17,39.00,40
1448,554,29,123.79,20
1449,555,30,25.89,25
1450,555,51,53.00,30
1451,555,55,24.00,60
1452,555,62,49.30,5
1453,556,19,9.20,24
1454,556,25,14.00,15
1455,556,59,55.00,15
1456,557,10,31.00,36
1457,557,28,45.60,24
1458,557,49,20.00,4
1459,558,34,14.00,10
1460,558,38,263.50,10
1461,559,2,19.00,20
1462,559,65,21.05,2
1463,559,74,10.00,15
1464,560,40,18.40,1
1465,561,56,38.00,20
1466,561,76,18.00,50
1467,562,52,7.00,20
1468,563,13,6.00,7
1469,563,25,14.00,5
1470,563,70,15.00,5
1471,564,19,9.20,15
1472,564,23,9.00,18
1473,564,40,18.40,30
1474,565,31,12.50,16
1475,565,72,34.80,40
1476,565,77,13.00,20
1477,566,2,19.00,12
1478,566,46,12.00,35
1479,567,41,9.65,20
1480,567,43,46.00,20
1481,567,48,12.75,8
1482,567,61,28.50,30
1483,568,33,2.50,16
1484,569,38,263.50,30
1485,569,62,49.30,20
1486,570,26,31.23,40
1487,570,38,263.50,30
1488,570,40,18.40,60
1489,570,62,49.30,25
1490,571,32,32.00,20
1491,571,41,9.65,20
1492,572,43,46.00,7
1493,572,75,7.75,20
1494,573,56,38.00,30
1495,574,35,18.00,20
1496,574,51,53.00,6
1497,575,62,49.30,3
1498,575,70,15.00,6
1499,576,11,21.00,20
1500,576,57,19.50,15
1501,576,59,55.00,40
1502,576,77,13.00,15
1503,577,41,9.65,12
1504,577,70,15.00,9
1505,578,26,31.23,12
1506,578,53,32.80,20
1507,579,31,12.50,35
1508,579,57,19.50,15
1509,580,10,31.00,15
1510,580,39,18.00,21
1511,581,20,81.00,5
1512,581,38,263.50,2
1513,582,2,19.00,10
1514,582,8,40.00,20
1515,582,13,6.00,10
1516,582,60,34.00,21
1517,583,6,25.00,6
1518,583,39,18.00,28
1519,583,60,34.00,30
1520,583,68,12.50,24
1521,584,19,9.20,2
1522,584,35,18.00,8
1523,584,38,263.50,8
1524,584,43,46.00,9
1525,585,13,6.00,3
1526,585,25,14.00,10
1527,585,44,19.45,16
1528,585,64,33.25,3
1529,586,7,30.00,20
1530,586,31,12.50,9
1531,586,53,32.80,9
1532,587,29,123.79,8
1533,587,30,25.89,20
1534,588,59,55.00,15
1535,588,77,13.00,2
1536,589,22,21.00,52
1537,589,35,18.00,6
1538,589,57,19.50,24
1539,589,60,34.00,60
1540,589,64,33.25,30
1541,590,13,6.00,6
1542,590,40,18.40,25
1543,590,47,9.50,40
1544,590,76,18.00,21
1545,591,1,18.00,4
1546,591,18,62.50,25
1547,591,36,19.00,50
1548,592,58,13.25,30
1549,592,72,34.80,15
1550,593,25,14.00,6
1551,593,39,18.00,10
1552,594,10,31.00,16
1553,594,56,38.00,30
1554,594,59,55.00,50
1555,594,77,13.00,15
1556,595,11,21.00,15
1557,595,43,46.00,5
1558,595,68,12.50,20
1559,595,70,15.00,12
1560,596,51,53.00,4
1561,597,22,21.00,35
1562,598,23,9.00,70
1563,598,35,18.00,25
1564,598,42,14.00,42
1565,598,58,13.25,60
1566,598,64,33.25,48
1567,599,4,22.00,21
1568,599,70,15.00,30
1569,599,74,10.00,20
1570,600,1,18.00,80
1571,600,19,9.20,12
1572,600,37,26.00,60
1573,600,45,9.50,36
1574,600,60,34.00,45
1575,600,71,21.50,55
1576,601,5,21.35,30
1577,601,9,97.00,3
1578,602,3,10.00,49
1579,602,26,31.23,18
1580,603,25,14.00,20
1581,603,33,2.50,4
1582,603,70,15.00,30
1583,604,2,19.00,5
1584,604,25,14.00,10
1585,604,57,19.50,10
1586,604,59,55.00,42
1587,605,2,19.00,15
1588,605,17,39.00,6
1589,605,62,49.30,50
1590,606,18,62.50,10
1591,607,10,31.00,100
1592,607,13,6.00,65
1593,608,16,17.45,50
1594,608,31,12.50,14
1595,608,56,38.00,24
1596,608,65,21.05,15
1597,609,2,19.00,20
1598,609,42,14.00,20
1599,610,3,10.00,30
1600,610,26,31.23,35
1601,610,29,123.79,10
1602,611,7,30.00,5
1603,611,27,43.90,10
1604,611,70,15.00,4
1605,612,24,4.50,40
1606,612,54,7.45,35
1607,612,64,33.25,30
1608,613,51,53.00,3
1609,613,76,18.00,20
1610,614,17,39.00,42
1611,614,18,62.50,20
1612,614,21,10.00,40
1613,614,33,2.50,35
1614,614,62,49.30,3
1615,615,11,21.00,25
1616,615,52,7.00,8
1617,616,1,18.00,20
1618,616,58,13.25,12
1619,617,35,18.00,4
1620,617,67,14.00,15
1621,618,38,263.50,60
1622,618,39,18.00,80
1623,619,2,19.00,21
1624,619,24,4.50,6
1625,619,30,25.89,40
1626,620,53,32.80,3
1627,621,26,31.23,20
1628,621,35,18.00,30
1629,621,49,20.00,42
1630,622,1,18.00,40
1631,622,11,21.00,10
1632,622,23,9.00,50
1633,622,68,12.50,20
1634,623,35,18.00,3
1635,623,51,53.00,2
1636,624,6,25.00,50
1637,624,16,17.45,12
1638,624,17,39.00,16
1639,625,55,24.00,10
1640,625,62,49.30,20
1641,625,64,33.25,15
1642,625,65,21.05,21
1643,626,21,10.00,20
1644,626,28,45.60,3
1645,627,10,31.00,10
1646,628,19,9.20,25
1647,628,47,9.50,21
1648,628,49,20.00,15
1649,629,46,12.00,21
1650,629,64,33.25,20
1651,630,16,17.45,30
1652,630,18,62.50,25
1653,631,20,81.00,20
1654,632,40,18.40,12
1655,632,65,21.05,10
1656,632,76,18.00,10
1657,633,23,9.00,30
1658,633,61,28.50,30
1659,633,70,15.00,50
1660,634,73,15.00,10
1661,635,42,14.00,25
1662,635,49,20.00,20
1663,635,54,7.45,32
1664,636,24,4.50,8
1665,637,21,10.00,40
1666,637,56,38.00,21
1667,637,65,21.05,12
1668,638,2,19.00,20
1669,638,24,4.50,12
1670,638,70,15.00,30
1671,638,77,13.00,25
1672,639,10,31.00,70
1673,639,31,12.50,35
1674,639,77,13.00,40
1675,640,25,14.00,5
1676,641,2,19.00,20
1677,641,68,12.50,18
1678,642,11,21.00,40
1679,642,38,263.50,40
1680,643,17,39.00,15
1681,643,34,14.00,10
1682,643,41,9.65,14
1683,644,30,25.89,15
1684,645,59,55.00,40
1685,646,8,40.00,30
1686,646,24,4.50,10
1687,646,29,123.79,24
1688,646,30,25.89,35
1689,646,36,19.00,20
1690,647,13,6.00,28
1691,647,69,36.00,50
1692,647,75,7.75,120
1693,648,24,4.50,110
1694,648,39,18.00,45
1695,648,40,18.40,91
1696,648,60,34.00,100
1697,649,45,9.50,15
1698,649,56,38.00,16
1699,650,29,123.79,80
1700,650,30,25.89,36
1701,651,13,6.00,5
1702,652,39,18.00,8
1703,653,70,15.00,3
1704,654,41,9.65,30
1705,654,71,21.50,30
1706,655,55,24.00,30
1707,655,62,49.30,6
1708,656,13,6.00,40
1709,656,65,21.05,21
1710,656,68,12.50,20
1711,657,58,13.25,15
1712,657,62,49.30,35
1713,658,1,18.00,20
1714,659,61,28.50,15
1715,660,75,7.75,14
1716,661,7,30.00,20
1717,661,52,7.00,14
1718,662,7,30.00,12
1719,662,16,17.45,15
1720,662,41,9.65,5
1721,663,19,9.20,12
1722,663,49,20.00,10
1723,663,61,28.50,5
1724,664,1,18.00,10
1725,664,17,39.00,12
1726,664,67,14.00,15
1727,665,11,21.00,40
1728,665,29,123.79,60
1729,666,4,22.00,30
1730,666,33,2.50,40
1731,666,58,13.25,15
1732,667,71,21.50,25
1733,668,17,39.00,10
1734,668,33,2.50,30
1735,668,54,7.45,10
1736,669,16,17.45,6
1737,669,32,32.00,6
1738,669,57,19.50,20
1739,670,30,25.89,1
1740,670,60,34.00,10
1741,671,1,18.00,60
1742,671,60,34.00,25
1743,672,16,17.45,24
1744,672,25,14.00,24
1745,672,40,18.40,20
1746,673,50,16.25,24
1747,674,35,18.00,10
1748,674,63,43.90,40
1749,675,17,39.00,15
1750,675,24,4.50,35
1751,676,42,14.00,10
1752,676,43,46.00,10
1753,676,67,14.00,24
1754,677,10,31.00,20
1755,677,28,45.60,30
1756,677,75,7.75,6
1757,678,36,19.00,25
1758,678,52,7.00,12
1759,679,11,21.00,2
1760,679,13,6.00,10
1761,679,19,9.20,7
1762,679,72,34.80,10
1763,680,20,81.00,5
1764,680,52,7.00,5
1765,680,76,18.00,20
1766,681,47,9.50,5
1767,681,76,18.00,5
1768,682,21,10.00,60
1769,682,75,7.75,49
1770,682,77,13.00,15
1771,683,21,10.00,36
1772,683,27,43.90,25
1773,683,55,24.00,25
1774,683,58,13.25,30
1775,684,13,6.00,42
1776,684,57,19.50,30
1777,685,16,17.45,30
1778,685,62,49.30,14
1779,685,72,34.80,16
1780,685,75,7.75,20
1781,686,53,32.80,2
1782,686,61,28.50,30
1783,687,6,25.00,20
1784,688,1,18.00,21
1785,688,18,62.50,4
1786,688,23,9.00,8
1787,689,36,19.00,30
1788,690,28,45.60,8
1789,690,34,14.00,20
1790,691,13,6.00,20
1791,691,43,46.00,24
1792,691,60,34.00,49
1793,691,71,21.50,35
1794,692,2,19.00,10
1795,692,67,14.00,40
1796,693,7,30.00,8
1797,693,13,6.00,20
1798,694,31,12.50,44
1799,694,62,49.30,30
1800,694,68,12.50,80
1801,694,72,34.80,50
1802,695,49,20.00,28
1803,696,13,6.00,15
1804,696,22,21.00,21
1805,696,46,12.00,15
1806,697,11,21.00,5
1807,697,44,19.45,18
1808,697,56,38.00,18
1809,698,13,6.00,20
1810,698,31,12.50,10
1811,699,10,31.00,25
1812,699,24,4.50,25
1813,699,77,13.00,40
1814,700,59,55.00,4
1815,701,50,16.25,9
1816,701,51,53.00,40
1817,701,55,24.00,4
1818,702,6,25.00,12
1819,702,10,31.00,30
1820,702,17,39.00,6
1821,702,62,49.30,60
1822,703,4,22.00,5
1823,704,33,2.50,15
1824,704,41,9.65,6
1825,704,75,7.75,50
1826,705,6,25.00,16
1827,705,28,45.60,2
1828,706,20,81.00,50
1829,706,31,12.50,50
1830,707,16,17.45,28
1831,707,31,12.50,25
1832,707,45,9.50,30
1833,707,60,34.00,24
1834,708,75,7.75,12
1835,709,21,10.00,12
1836,709,47,9.50,14
1837,709,51,53.00,8
1838,710,30,25.89,30
1839,710,35,18.00,40
1840,710,64,33.25,8
1841,711,5,21.35,20
1842,711,7,30.00,6
1843,711,72,34.80,5
1844,712,75,7.75,20
1845,713,24,4.50,10
1846,713,41,9.65,24
1847,714,52,7.00,6
1848,714,76,18.00,60
1849,715,7,30.00,45
1850,715,13,6.00,77
1851,715,53,32.80,20
1852,715,69,36.00,9
1853,715,76,18.00,44
1854,716,60,34.00,2
1855,717,18,62.50,6
1856,717,38,263.50,5
1857,717,69,36.00,10
1858,718,51,53.00,16
1859,719,37,26.00,8
1860,719,56,38.00,12
1861,719,62,49.30,12
1862,720,19,9.20,12
1863,720,49,20.00,40
1864,721,12,38.00,30
1865,721,24,4.50,30
1866,721,64,33.25,4
1867,722,46,12.00,9
1868,723,52,7.00,40
1869,724,29,123.79,14
1870,725,17,39.00,6
1871,725,33,2.50,7
1872,726,26,31.23,5
1873,726,41,9.65,6
1874,726,75,7.75,10
1875,727,63,43.90,10
1876,728,8,40.00,16
1877,728,75,7.75,10
1878,729,28,45.60,20
1879,730,39,18.00,30
1880,730,47,9.50,30
1881,730,51,53.00,10
1882,730,63,43.90,20
1883,731,8,40.00,20
1884,731,21,10.00,40
1885,731,40,18.40,10
1886,731,44,19.45,6
1887,732,7,30.00,18
1888,732,12,38.00,20
1889,732,24,4.50,80
1890,732,27,43.90,30
1891,732,31,12.50,24
1892,732,63,43.90,35
1893,733,75,7.75,40
1894,734,38,263.50,60
1895,735,7,30.00,20
1896,735,43,46.00,9
1897,736,13,6.00,84
1898,736,57,19.50,15
1899,737,16,17.45,55
1900,737,24,4.50,20
1901,737,36,19.00,40
1902,738,16,17.45,36
1903,738,18,62.50,8
1904,738,32,32.00,35
1905,739,11,21.00,30
1906,739,20,81.00,15
1907,739,76,18.00,10
1908,739,77,13.00,15
1909,740,7,30.00,60
1910,740,43,46.00,6
1911,740,72,34.80,20
1912,741,7,30.00,60
1913,741,62,49.30,40
1914,742,6,25.00,40
1915,742,11,21.00,15
1916,742,41,9.65,4
1917,743,21,10.00,65
1918,743,34,14.00,60
1919,743,55,24.00,65
1920,743,61,28.50,66
1921,744,2,19.00,50
1922,744,70,15.00,20
1923,744,76,18.00,90
1924,745,72,34.80,2
1925,746,29,123.79,50
1926,746,41,9.65,35
1927,747,59,55.00,18
1928,748,51,53.00,20
1929,748,60,34.00,4
1930,749,42,14.00,40
1931,750,32,32.00,50
1932,750,46,12.00,20
1933,750,52,7.00,20
1934,751,24,4.50,12
1935,751,61,28.50,7
1936,751,74,10.00,20
1937,751,75,7.75,30
1938,752,41,9.65,20
1939,752,51,53.00,15
1940,752,77,13.00,21
1941,753,4,22.00,25
1942,753,24,4.50,30
1943,753,77,13.00,30
1944,754,7,30.00,60
1945,754,22,21.00,25
1946,754,46,12.00,25
1947,754,55,24.00,6
1948,755,13,6.00,56
1949,755,35,18.00,15
1950,755,42,14.00,24
1951,755,55,24.00,40
1952,756,1,18.00,4
1953,756,40,18.40,10
1954,756,52,7.00,10
1955,757,26,31.23,6
1956,757,76,18.00,6
1957,758,1,18.00,2
1958,758,59,55.00,10
1959,759,1,18.00,8
1960,759,29,123.79,2
1961,760,8,40.00,30
1962,760,29,123.79,10
1963,760,42,14.00,14
1964,761,28,45.60,70
1965,761,34,14.00,90
1966,761,71,21.50,21
1967,762,24,4.50,12
1968,762,36,19.00,18
1969,762,60,34.00,9
1970,763,7,30.00,20
1971,763,24,4.50,10
1972,764,58,13.25,40
1973,764,71,21.50,20
1974,765,19,9.20,50
1975,765,60,34.00,36
1976,765,71,21.50,60
1977,766,23,9.00,10
1978,766,42,14.00,4
1979,766,45,9.50,20
1980,766,68,12.50,2
1981,767,41,9.65,28
1982,768,30,25.89,15
1983,768,77,13.00,18
1984,769,31,12.50,15
1985,769,36,19.00,16
1986,770,3,10.00,25
1987,770,59,55.00,110
1988,770,70,15.00,30
1989,771,12,38.00,20
1990,771,18,62.50,10
1991,771,56,38.00,5
1992,772,46,12.00,3
1993,772,49,20.00,2
1994,773,10,31.00,24
1995,774,2,19.00,11
1996,774,20,81.00,15
1997,774,26,31.23,63
1998,774,51,53.00,44
1999,774,72,34.80,35
2000,775,19,9.20,35
2001,775,69,36.00,30
2002,776,7,30.00,4
2003,776,43,46.00,30
2004,777,26,31.23,12
2005,777,33,2.50,30
2006,777,65,21.05,21
2007,777,71,21.50,50
2008,778,1,18.00,10
2009,778,13,6.00,20
2010,779,18,62.50,8
2011,779,51,53.00,10
2012,780,24,4.50,30
2013,780,62,49.30,21
2014,781,55,24.00,35
2015,781,59,55.00,24
2016,782,56,38.00,20
2017,782,63,43.90,12
2018,783,2,19.00,100
2019,783,5,21.35,70
2020,783,29,123.79,60
2021,783,59,55.00,100
2022,784,1,18.00,45
2023,784,13,6.00,80
2024,784,24,4.50,21
2025,784,64,33.25,20
2026,784,71,21.50,16
2027,785,36,19.00,35
2028,785,38,263.50,25
2029,785,59,55.00,30
2030,786,53,32.80,70
2031,786,69,36.00,36
2032,787,21,10.00,15
2033,787,44,19.45,12
2034,787,61,28.50,6
2035,788,1,18.00,10
2036,788,35,18.00,60
2037,788,42,14.00,30
2038,788,54,7.45,10
2039,789,13,6.00,7
2040,789,59,55.00,30
2041,790,70,15.00,4
2042,791,40,18.40,5
2043,791,52,7.00,2
2044,791,71,21.50,30
2045,792,28,45.60,20
2046,792,35,18.00,24
2047,792,49,20.00,60
2048,792,57,19.50,28
2049,793,21,10.00,20
2050,794,2,19.00,30
2051,794,63,43.90,30
2052,795,44,19.45,15
2053,795,61,28.50,4
2054,796,11,21.00,10
2055,797,62,49.30,12
2056,798,33,2.50,15
2057,798,51,53.00,24
2058,799,12,38.00,20
2059,799,32,32.00,15
2060,799,35,18.00,18
2061,800,1,18.00,25
2062,800,5,21.35,30
2063,801,68,12.50,42
2064,802,2,19.00,10
2065,802,12,38.00,4
2066,803,76,18.00,50
2067,804,24,4.50,10
2068,805,43,46.00,30
2069,805,61,28.50,10
2070,806,18,62.50,35
2071,806,32,32.00,20
2072,806,64,33.25,25
2073,807,33,2.50,10
2074,807,67,14.00,20
2075,808,24,4.50,15
2076,808,25,14.00,15
2077,808,51,53.00,20
2078,808,57,19.50,20
2079,809,7,30.00,40
2080,809,55,24.00,35
2081,809,60,34.00,50
2082,810,70,15.00,3
2083,811,21,10.00,3
2084,811,60,34.00,21
2085,811,61,28.50,4
2086,812,13,6.00,30
2087,812,17,39.00,12
2088,812,60,34.00,35
2089,813,60,34.00,4
2090,813,77,13.00,10
2091,814,60,34.00,15
2092,815,53,32.80,10
2093,815,70,15.00,12
2094,816,34,14.00,30
2095,816,40,18.40,40
2096,816,41,9.65,30
2097,817,17,39.00,77
2098,817,41,9.65,12
2099,817,53,32.80,25
2100,817,55,24.00,4
2101,817,68,12.50,55
2102,818,30,25.89,4
2103,818,54,7.45,20
2104,819,16,17.45,3
2105,819,19,9.20,42
2106,819,34,14.00,35
2107,820,41,9.65,9
2108,821,28,45.60,8
2109,821,43,46.00,36
2110,821,77,13.00,28
2111,822,39,18.00,20
2112,823,1,18.00,40
2113,823,2,19.00,20
2114,823,16,17.45,30
2115,823,31,12.50,20
2116,824,7,30.00,15
2117,824,13,6.00,10
2118,825,2,19.00,8
2119,825,41,9.65,40
2120,825,50,16.25,22
2121,825,64,33.25,130
2122,826,11,21.00,10
2123,826,24,4.50,20
2124,827,16,17.45,14
2125,828,2,19.00,10
2126,828,46,12.00,30
2127,828,76,18.00,2
2128,829,6,25.00,20
2129,829,14,23.25,20
2130,829,19,9.20,10
2131,830,2,19.00,24
2132,830,3,10.00,4
2133,830,4,22.00,1
2134,830,6,25.00,1
2135,830,7,30.00,1
2136,830,8,40.00,2
2137,830,10,31.00,1
2138,830,12,38.00,2
2139,830,13,6.00,4
2140,830,14,23.25,1
2141,830,16,17.45,2
2142,830,20,81.00,1
2143,830,23,9.00,2
2144,830,32,32.00,1
2145,830,39,18.00,2
2146,830,41,9.65,3
2147,830,46,12.00,3
2148,830,52,7.00,2
2149,830,55,24.00,2
2150,830,60,34.00,2
2151,830,64,33.25,2
2152,830,66,17.00,1
2153,830,73,15.00,2
2154,830,75,7.75,4
2155,830,77,13.00,2
